"img","x_pos","y_pos"
"P003131",0.35450894,0.45732495
"P008064",0.18651003,0.4812788
"P000438",0.18733601,0.2629131
"P006049",0.598962,0.6758691
"P001040",0.09776357,0.2727511
"P007431",0.06720497,0.4346986
"P002549",0.48880428,0.31867748
"P006707",0.31130105,0.65057987
"P000376",0.15884781,0.20978476
"P002561",0.41415244,0.209645
"P005568",0.5936028,0.4382552
"P002207",0.31700304,0.37114832
"P003119",0.29405388,0.36485714
"P004676",0.24026778,0.3917189
"P000410",0.3744883,0.59573
"P006061",0.5581627,0.7626638
"P008058",0.41698483,0.7379857
"P000404",0.4894649,0.4214058
"P006075",0.20396958,0.64056635
"P004662",0.42966768,0.024293395
"P002575",0.38607988,0.35645494
"P006713",0.69429356,0.6194155
"P000362",0.275532,0.58131725
"P000389",0.55124694,0.46019435
"P006920",0.083269216,0.4276857
"P004689",0.59128124,0.44036847
"P005597",0.28839508,0.7200791
"P001929",0.34389603,0.45249394
"P007380",0.16940638,0.411373
"P005583",0.3079869,0.6049624
"P004845",0.53590304,0.41956544
"P006934",0.53632903,0.755525
"P001083",0.29053178,0.25403294
"P003864",0.33233833,0.43451998
"P001915",0.61587656,0.41474774
"P001901",0.43469885,0.76440847
"P006908",0.46081024,0.24450938
"P003870",0.3441386,0.7181899
"P001782",0.49952152,0.6674858
"P004822",0.08191147,0.44866315
"P003195",0.34926844,0.46502525
"P006953",0.41093507,0.2936826
"P007495",0.25149727,0.58552325
"P006947",0.63671786,0.55167645
"P007481",0.61263674,0.65506405
"P004188",0.3702268,0.28264084
"P004836",0.6398594,0.6819809
"P000488",0.047530044,0.37928197
"P001796",0.49278486,0.41297695
"P003803",0.6237291,0.23768148
"P001972",0.39962766,0.52856845
"P004639",0.53099793,0.21378873
"P002248",0.58897823,0.6480477
"P001741",0.6715292,0.75716823
"P001999",0.7322084,0.585041
"P000339",0.2660358,0.42133802
"P006990",0.69199395,0.70417064
"P001027",0.13749053,0.55709964
"P005241",0.60639143,0.23119204
"P001033",0.38364592,0.20511277
"P001755",0.23425063,0.71539533
"P008017",0.6646847,0.71690625
"P006012",0.4002459,0.8360709
"P000463",0.3335725,0.51239234
"P002274",0.45766386,0.48969218
"P002512",0.40508473,0.37218568
"P000305",0.06701329,0.46464458
"P006774",0.36393538,0.48748267
"P000311",0.17002153,0.5970797
"P006760",0.44414514,0.6257896
"P002506",0.19712551,0.42980346
"P005269",0.3224486,0.65580636
"P004177",0.6556666,0.5627693
"P004611",0.1953612,0.17441161
"P002260",0.6360794,0.7096552
"P001769",0.4224969,0.61830544
"P000477",0.31203836,0.3807144
"P007697",0.015458949,0.4752557
"P006589",0.28555998,0.66849416
"P005080",0.23316072,0.58260906
"P002937",0.40172789,0.3329715
"P002089",0.82560563,0.48952407
"P000846",0.47617406,0.37919143
"P001580",0.61925244,0.7199669
"P000852",0.48096588,0.03368175
"P001594",0.6068889,0.67560875
"P003383",0.44430083,0.035221893
"P005094",0.5898121,0.59652686
"P002923",0.55121547,0.7966389
"P007683",0.23495233,0.20256296
"P007873",0.44046837,0.40420663
"P005902",0.5719248,0.37540805
"P005916",0.6135968,0.4187986
"P007867",0.18555935,0.29692012
"P003432",0.33520254,0.23468804
"P001225",0.2079214,0.20822462
"P007654",0.58486754,0.6988258
"P007132",0.4394765,0.6177747
"P008201",0.4115455,0.20878008
"P000885",0.50606066,0.48580998
"P001543",0.29851806,0.6088886
"P005725",0.5745447,0.41961622
"P003354",0.448285,0.47331542
"P005731",0.46928766,0.56996185
"P003340",0.36080232,0.42473793
"P000649",0.23699738,0.47949114
"P007126",0.51309115,0.5148621
"P008215",0.2118182,0.5777104
"P006238",0.3662121,0.725634
"P000891",0.63522357,0.65982497
"P001557",0.63371277,0.33847657
"P007898",0.3222447,0.3255742
"P001231",0.20081091,0.27667084
"P007640",0.41815805,0.6126474
"P003426",0.36550483,0.15746021
"P004349",0.39520085,0.22149053
"P005057",0.73170406,0.30651346
"P002738",0.44707277,0.57168764
"P001219",0.37478936,0.21311927
"P007668",0.5522514,0.7795974
"P000107",0.32568416,0.51426446
"P004361",0.6101551,0.78368556
"P002076",0.053716086,0.39693943
"P004407",0.30062982,0.22346188
"P003368",0.5951372,0.8087849
"P000661",0.43497065,0.45350796
"P006210",0.6696515,0.41699976
"P008229",0.081508934,0.40011784
"P006204",0.29705384,0.66328895
"P002062",0.69288146,0.4602133
"P004413",0.4410852,0.4454478
"P004375",0.6805122,0.7232395
"P006562",0.17557442,0.4620955
"P000113",0.43491036,0.45124906
"P001392",0.5058472,0.4117435
"P005692",0.54846215,0.4809718
"P000932",0.8060247,0.45779517
"P007091",0.7295594,0.5151289
"P000926",0.845043,0.46168882
"P005686",0.6474298,0.6223148
"P004598",0.44243866,0.04526501
"P002857",0.35641345,0.7393617
"P001386",0.6360625,0.665911
"P000098",0.4307783,0.47588181
"P007907",0.8245577,0.5148193
"P005876",0.46196675,0.18300904
"P005862",0.3344771,0.6488187
"P007913",0.765471,0.5177297
"P005137",0.34107384,0.50970185
"P002880",0.09674921,0.2685794
"P004229",0.42833132,0.019384831
"P003546",0.59873885,0.30614108
"P007720",0.2550968,0.21584795
"P001351",0.61388445,0.6859781
"P001437",0.6021761,0.32272512
"P006358",0.11162508,0.5075131
"P007046",0.64641154,0.6562303
"P000729",0.1239523,0.28838363
"P005889",0.45337984,0.19425157
"P005651",0.68706083,0.77622354
"P005645",0.4397614,0.8021307
"P001423",0.79855317,0.52541757
"P007052",0.30353144,0.19712684
"P007734",0.17878805,0.17906621
"P001345",0.241404,0.6403664
"P005123",0.26118457,0.67564744
"P002894",0.5574261,0.5798845
"P003552",0.58962226,0.5972476
"P000073",0.11536011,0.53831005
"P006402",0.5625344,0.34894118
"P002664",0.2076462,0.31540903
"P004215",0.64710474,0.70869523
"P004573",0.124527425,0.19938937
"P002102",0.46028745,0.3585057
"P006364",0.74106425,0.515394
"P000715",0.7888706,0.3782661
"P006370",0.65377885,0.7358947
"P000701",0.24130009,0.37573722
"P003208",0.6038317,0.6922781
"P004567",0.61241955,0.5708741
"P005679",0.32180697,0.31461346
"P002116",0.09960702,0.27423066
"P000067",0.3004673,0.47132513
"P007708",0.5337867,0.45532435
"P006416",0.6232228,0.42624846
"P001379",0.66490734,0.64125526
"P006199",0.23181972,0.6185145
"P007287",0.7157183,0.3579717
"P002499",0.18384741,0.61927325
"P003787",0.34801233,0.7266604
"P006827",0.27520826,0.53653634
"P001184",0.24105377,0.4261632
"P003793",0.21842228,0.299812
"P007293",0.6859166,0.5609938
"P001812",0.51278174,0.38603625
"P003963",0.2714928,0.48172012
"P003977",0.2404954,0.32616308
"P001806",0.5117632,0.4068917
"P008177",0.18530396,0.18449168
"P007244",0.6480661,0.37418497
"P001635",0.5042895,0.4985217
"P001153",0.23032357,0.10904237
"P007522",0.16974704,0.45549086
"P003744",0.4279024,0.5254584
"P005321",0.21609434,0.5821
"P003988",0.54950696,0.79789984
"P001147",0.55278206,0.19939613
"P007536",0.4237032,0.79631007
"P000259",0.48516366,0.51207167
"P008163",0.4382489,0.012033191
"P007250",0.6367664,0.8231793
"P001621",0.7845616,0.45176867
"P002328",0.12755118,0.4702991
"P004759",0.8105817,0.64287513
"P000517",0.28724295,0.48928565
"P007278",0.70739686,0.36998233
"P006166",0.59802544,0.64774716
"P001609",0.37447742,0.33889884
"P002300",0.32696417,0.22667538
"P004771",0.81303847,0.6442485
"P003778",0.29408455,0.7078577
"P005309",0.25009078,0.6445674
"P002466",0.5787218,0.7840607
"P006600",0.7102735,0.6841367
"P000271",0.2718964,0.6721156
"P000265",0.56906843,0.6447595
"P004003",0.57884264,0.6445779
"P002472",0.35352266,0.33961317
"P002314",0.45626616,0.4729494
"P004765",0.8020768,0.64366466
"P006172",0.42345443,0.16846637
"P002473",0.2425632,0.33912826
"P004002",0.7583492,0.43464476
"P000264",0.39950767,0.57773376
"P006615",0.27076057,0.26131424
"P000502",0.39705962,0.57933956
"P004764",0.81606585,0.649508
"P002315",0.4726026,0.534516
"P004770",0.8122864,0.6414854
"P002301",0.07981055,0.53344536
"P001608",0.5297514,0.61790746
"P006167",0.26095462,0.61659425
"P007279",0.7074472,0.36970887
"P000516",0.3198028,0.4941968
"P000270",0.4262982,0.4514991
"P006601",0.1031834,0.4006916
"P002467",0.4234776,0.026564164
"P005308",0.32643402,0.7003702
"P004016",0.5713729,0.7306928
"P003779",0.18292248,0.38569766
"P000258",0.50417185,0.51239043
"P007537",0.6293176,0.50291806
"P006629",0.52519995,0.5878185
"P003989",0.5496305,0.7962898
"P005320",0.1677895,0.58509684
"P004758",0.80219287,0.64866555
"P002329",0.45588425,0.5537534
"P001620",0.7876016,0.46437085
"P007251",0.43480086,0.26853263
"P008162",0.186451,0.18902373
"P001634",0.4566267,0.50497854
"P007245",0.5253075,0.67272735
"P005452",0.48450327,0.50391716
"P003745",0.81422836,0.48199221
"P007523",0.0083975475,0.45950484
"P001152",0.5623995,0.7903928
"P003976",0.45749277,0.28289303
"P001807",0.4989985,0.4064036
"P001813",0.6279629,0.34946764
"P008189",0.7275631,0.2906035
"P003792",0.36093026,0.7159071
"P001185",0.2543145,0.18460448
"P006832",0.13948053,0.46088675
"P007292",0.03807706,0.3857631
"P005491",0.4133564,0.7929173
"P007286",0.70714235,0.37168413
"P006198",0.17046717,0.565081
"P001191",0.34792018,0.20663075
"P006826",0.23309408,0.5290315
"P002498",0.18132755,0.623256
"P002117",0.07896641,0.25108612
"P005678",0.4425078,0.6952179
"P004566",0.6283418,0.5652591
"P003209",0.17966019,0.15540978
"P000700",0.29799265,0.41423976
"P006371",0.5235369,0.3623252
"P001378",0.67249036,0.7533757
"P006417",0.2317857,0.70436037
"P007709",0.37584874,0.19692689
"P000066",0.55260473,0.19967191
"P002671",0.69859004,0.3001673
"P004214",0.32744682,0.33898136
"P000072",0.46111608,0.032059286
"P000714",0.32098553,0.37352106
"P006365",0.27921757,0.69372696
"P002103",0.34170166,0.13687257
"P004572",0.15537527,0.22507595
"P007053",0.6680902,0.7665215
"P001422",0.82642263,0.51988256
"P005644",0.54525334,0.5822123
"P003235",0.22127777,0.5885907
"P002895",0.27934468,0.41750288
"P005122",0.26693186,0.3359679
"P001344",0.47359675,0.46997476
"P007735",0.33240333,0.45673802
"P001350",0.41348955,0.79230887
"P007721",0.27622318,0.27914038
"P004228",0.43624586,0.024196727
"P005136",0.21541747,0.65454674
"P002659",0.27336732,0.5044456
"P005650",0.6193048,0.7832438
"P005888",0.47183558,0.1712284
"P003221",0.5024257,0.24070574
"P000728",0.27127835,0.26198483
"P007047",0.7498068,0.68449146
"P006359",0.799255,0.62257373
"P001436",0.5670224,0.6635218
"P005863",0.4403463,0.2654157
"P007912",0.79519194,0.5138744
"P007906",0.78605455,0.5860331
"P005877",0.4670524,0.16688189
"P004599",0.45449203,0.050916806
"P005687",0.6301005,0.8008381
"P000927",0.8337455,0.45660514
"P007090",0.39252248,0.8080749
"P000099",0.37373355,0.48939764
"P001387",0.35252675,0.75215566
"P003590",0.2558321,0.4036129
"P002856",0.5559966,0.6243471
"P003584",0.4301307,0.1718634
"P002842",0.63244873,0.3142001
"P001393",0.4909123,0.64208615
"P000933",0.7193037,0.5621104
"P005693",0.49940324,0.8028288
"P004412",0.7295949,0.4688988
"P002063",0.61186373,0.6367574
"P008228",0.087496474,0.41192153
"P000674",0.35299912,0.26810065
"P000112",0.10424312,0.4489597
"P006563",0.79757,0.47257784
"P002705",0.42213708,0.011802657
"P004374",0.4574452,0.80257326
"P002711",0.24043357,0.39002287
"P004360",0.64969033,0.74107474
"P000106",0.55502653,0.6414581
"P007669",0.62432,0.45290187
"P006577",0.3076386,0.7247098
"P001218",0.6459922,0.5467497
"P000660",0.4699463,0.4558325
"P003369",0.3342439,0.17680219
"P004406",0.36588827,0.24563247
"P005718",0.4757969,0.83991706
"P002077",0.6781755,0.6489043
"P001556",0.2826296,0.63872176
"P000890",0.6396433,0.65276647
"P006239",0.6133868,0.588228
"P008214",0.43155348,0.30201918
"P000648",0.22412236,0.2711627
"P003341",0.43744704,0.30048043
"P005730",0.5420748,0.40794072
"P002739",0.3480356,0.72841734
"P005056",0.15126957,0.41107738
"P004348",0.5281192,0.59210974
"P003427",0.24498299,0.21660727
"P007641",0.22463107,0.18567085
"P001230",0.5389488,0.69468075
"P007899",0.16776349,0.22009172
"P007655",0.6105535,0.7274352
"P001224",0.19205223,0.20815405
"P005042",0.40900224,0.34748623
"P003433",0.10700739,0.37472764
"P005724",0.51645154,0.50552833
"P001542",0.25735626,0.40406266
"P008200",0.409676,0.16006075
"P007133",0.34948963,0.74320686
"P005917",0.6226085,0.4166531
"P007866",0.22616386,0.47267038
"P007872",0.24428403,0.18398482
"P005903",0.44612667,0.62883556
"P003382",0.4367481,0.745939
"P001595",0.41323262,0.80273646
"P000853",0.57822996,0.30605787
"P007682",0.24776694,0.16685347
"P002922",0.5400556,0.80329245
"P005095",0.79608613,0.547572
"P002936",0.5021902,0.34387645
"P006588",0.3658484,0.6789559
"P007696",0.6154512,0.40212083
"P001581",0.47926375,0.8129762
"P000847",0.20894438,0.6450454
"P002088",0.4728342,0.67385316
"P003396",0.43024436,0.27428958
"P004176",0.7101096,0.7766305
"P005268",0.19891153,0.5580385
"P002507",0.82522696,0.53199553
"P006761",0.6765318,0.7285915
"P000310",0.29147574,0.41801953
"P000476",0.12148143,0.52316946
"P006007",0.21568114,0.44720235
"P001768",0.8126326,0.5411645
"P002261",0.614222,0.68896234
"P004610",0.5735815,0.40901893
"P002275",0.18767615,0.3167725
"P004604",0.4037412,0.67821926
"P000462",0.40271083,0.44411716
"P006013",0.53027695,0.58066946
"P006775",0.24527408,0.6747782
"P000304",0.056486856,0.4602661
"P002513",0.059405427,0.4912824
"P001032",0.04657973,0.38851494
"P007443",0.7046215,0.34473687
"P006985",0.49391732,0.48085377
"P005254",0.78807217,0.46503234
"P005532",0.6677707,0.4063503
"P003143",0.39779714,0.52039474
"P008016",0.44424698,0.32575226
"P001754",0.33121115,0.7813382
"P007331",0.45699528,0.33177847
"P008002",0.38501692,0.22781068
"P001740",0.62963563,0.7071549
"P005526",0.35493883,0.8239545
"P004638",0.62480533,0.7276353
"P003157",0.80558443,0.5168246
"P005240",0.6147217,0.24999572
"P001026",0.21503872,0.61236745
"P006749",0.31959784,0.77707255
"P006991",0.62161875,0.766
"P000338",0.19597606,0.6494671
"P001973",0.35322127,0.7044672
"P003816",0.262308,0.65306866
"P004189",0.5094567,0.6141919
"P007480",0.6976861,0.78028685
"P001797",0.5019919,0.41810873
"P000489",0.61667734,0.36074173
"P003180",0.36749053,0.45736054
"P004837",0.54623616,0.34984747
"P003194",0.42755932,0.7700745
"P004823",0.074779786,0.4629227
"P001783",0.5097598,0.3907726
"P007494",0.21663027,0.6881747
"P006952",0.47587815,0.284565
"P004835",0.6629698,0.42116633
"P003182",0.21320333,0.6032563
"P001795",0.5042449,0.412938
"P006944",0.25903362,0.65624535
"P007482",0.7119706,0.71338564
"P005295",0.6652459,0.43997857
"P003828",0.0834279,0.5124411
"P005281",0.5863135,0.64902854
"P006788",0.4098463,0.6824779
"P001781",0.39133084,0.78872377
"P002288",0.10254115,0.447765
"P004821",0.5795718,0.70392215
"P003196",0.19816504,0.55915874
"P001971",0.21179608,0.65498537
"P004809",0.28562608,0.7308865
"P006978",0.7188649,0.6951197
"P003814",0.10854565,0.53233474
"P001965",0.22697702,0.55336756
"P001756",0.24119103,0.7153866
"P006039",0.20272672,0.5696356
"P008014",0.40294597,0.4200997
"P000448",0.31503093,0.5395266
"P003141",0.27319583,0.5634641
"P005530",0.46474117,0.6081122
"P002539",0.1713068,0.51863915
"P005256",0.35731587,0.6410565
"P006987",0.48600516,0.7154142
"P001030",0.12053223,0.35603395
"P006993",0.2014606,0.204193
"P001024",0.4095664,0.3172641
"P005242",0.6024576,0.20532706
"P001742",0.5964226,0.71072555
"P007333",0.59916157,0.44203812
"P004612",0.62894654,0.5810182
"P002263",0.44124958,0.3086683
"P006005",0.19023037,0.4351382
"P008028",0.43899766,0.8435922
"P000474",0.63315505,0.32133093
"P000312",0.3524275,0.41472045
"P006763",0.5476734,0.5010237
"P002505",0.37980312,0.29951325
"P004174",0.46507862,0.61689514
"P002511",0.22963254,0.15207873
"P000306",0.2938823,0.42640918
"P007469",0.13480853,0.48835576
"P001018",0.50921893,0.6557522
"P006011",0.40853864,0.29835343
"P003169",0.22047383,0.57336
"P004606",0.2894121,0.7011887
"P005518",0.5500804,0.7245849
"P002277",0.5013665,0.24542202
"P005097",0.30117294,0.52824837
"P002920",0.38542813,0.3947143
"P007680",0.4466232,0.28887996
"P007858",0.05908334,0.44455573
"P000851",0.45836547,0.054627754
"P001597",0.6776278,0.420014
"P000689",0.34037814,0.44412225
"P005929",0.31123504,0.18411888
"P003380",0.42976213,0.3663945
"P003394",0.231754,0.23479496
"P000845",0.26935565,0.13644621
"P007694",0.35566378,0.19945735
"P005083",0.55751246,0.4335121
"P002934",0.7052375,0.37539005
"P007864",0.24015248,0.35878012
"P005915",0.3104963,0.18612395
"P000879",0.20597027,0.22764277
"P005901",0.5994608,0.45436043
"P002908",0.6897156,0.5124544
"P007870",0.78084797,0.45472535
"P007643",0.41188905,0.81561005
"P003425",0.36574134,0.1575849
"P005732",0.5552036,0.397962
"P003343",0.6040755,0.35961273
"P008216",0.48462057,0.3237873
"P000892",0.65047306,0.51396364
"P001554",0.7510103,0.61508685
"P008202",0.5209417,0.284737
"P007131",0.16511479,0.34961858
"P000886",0.33697426,0.45441198
"P001540",0.23526761,0.69558495
"P002049",0.38799605,0.73873603
"P005726",0.45375532,0.38609076
"P004438",0.7297695,0.46910885
"P003357",0.68401635,0.40867716
"P003431",0.3072067,0.18570217
"P001226",0.5582101,0.252833
"P006549",0.20207183,0.19793323
"P007657",0.053860668,0.5053704
"P000138",0.39439973,0.80482906
"P003419",0.2876473,0.21869983
"P004376",0.60604423,0.7846438
"P005068",0.72671795,0.3202737
"P002707",0.69512826,0.34504503
"P006561",0.18049283,0.4698396
"P000110",0.74068046,0.5896887
"P007119",0.42434546,0.28391287
"P001568",0.54151773,0.6132898
"P002061",0.63547885,0.68241817
"P004410",0.21982197,0.2949261
"P002075",0.3302542,0.15115352
"P004404",0.117182285,0.37944803
"P000662",0.51910967,0.2845535
"P006213",0.3242678,0.59457016
"P006575",0.47349498,0.017370079
"P000104",0.5470574,0.63589376
"P004362",0.60356694,0.7495655
"P002854",0.2143648,0.66722316
"P001385",0.63938564,0.67385226
"P007092",0.30518344,0.7527969
"P000925",0.8313555,0.46082714
"P005685",0.5737993,0.3928363
"P005691",0.3073204,0.6680346
"P005849",0.053198937,0.4481187
"P007086",0.4768941,0.79176193
"P000931",0.8427442,0.4706995
"P001391",0.5088346,0.4004567
"P007938",0.38472477,0.4022699
"P002840",0.5392823,0.46981725
"P002698",0.42491204,0.0072745294
"P007910",0.8472722,0.47245184
"P002868",0.1891675,0.23362732
"P005861",0.3372537,0.6478641
"P000919",0.8384053,0.46492934
"P007904",0.78068864,0.5820669
"P007737",0.49661985,0.30558318
"P006429",0.3035471,0.7281678
"P001346",0.53519046,0.6936497
"P005120",0.55747235,0.5322599
"P002897",0.48736393,0.5574048
"P003237",0.38396227,0.2520561
"P004558",0.58219403,0.18079458
"P005646",0.4252002,0.7977075
"P002129",0.5635882,0.67692846
"P001420",0.34323975,0.81034404
"P007051",0.3466505,0.41702178
"P001434",0.62739503,0.69390875
"P003223",0.617283,0.5824903
"P005652",0.69032335,0.7228356
"P002883",0.6901305,0.43078068
"P007723",0.52101755,0.6139147
"P001352",0.38978592,0.8041023
"P002673",0.36082152,0.44493845
"P004202",0.4711962,0.7207527
"P000064",0.08915651,0.508742
"P006415",0.5595026,0.41839233
"P006373",0.37519518,0.718118
"P000702",0.83257645,0.48551825
"P004564",0.12568155,0.19676113
"P002115",0.098399915,0.2739786
"P004570",0.62667906,0.6223803
"P002101",0.2602909,0.29061788
"P001408",0.43291196,0.6167644
"P006367",0.54411143,0.426522
"P000716",0.089601554,0.2744401
"P000070",0.33104548,0.46589118
"P006401",0.66606796,0.7851719
"P002667",0.613317,0.39012453
"P005108",0.20710185,0.5954373
"P004216",0.6468595,0.7145993
"P004799",0.37588525,0.2696924
"P004941",0.25457245,0.41752312
"P007290",0.38533804,0.11630792
"P001839",0.33339232,0.7171062
"P006830",0.64630616,0.42404488
"P000299",0.26165637,0.20569715
"P001187",0.07957529,0.2330521
"P003948",0.675836,0.7126865
"P003790",0.4132288,0.7419598
"P003784",0.20386077,0.66883564
"P006824",0.41639903,0.7091781
"P001193",0.39501187,0.1956857
"P007284",0.737903,0.3472245
"P005493",0.25193223,0.48623368
"P001805",0.5656596,0.3823585
"P003974",0.22341706,0.37050122
"P001811",0.5100496,0.39321247
"P007253",0.45383948,0.72936165
"P001622",0.8180839,0.46186477
"P005444",0.5376833,0.73836
"P003035",0.45327234,0.6449179
"P001144",0.3143618,0.37881517
"P007521",0.61034423,0.78200716
"P003747",0.60730845,0.58462054
"P004028",0.50819653,0.6170912
"P002459",0.39811975,0.5110804
"P005450",0.26533556,0.6296729
"P000528",0.17734182,0.19606538
"P007247",0.718802,0.326962
"P006159",0.6216621,0.46397358
"P001636",0.46714166,0.6769505
"P002317",0.3671406,0.2884612
"P004766",0.8163989,0.6463287
"P003009",0.13678351,0.41669974
"P000500",0.38873246,0.56200653
"P001178",0.27821398,0.7306701
"P006617",0.67064685,0.7042906
"P007509",0.38691267,0.82110345
"P000266",0.19518368,0.6388178
"P004014",0.2471426,0.23278035
"P002465",0.71951073,0.67200494
"P006603",0.66720295,0.69039
"P000272",0.4900391,0.53778803
"P000514",0.27241194,0.41045514
"P008148",0.3561924,0.6229201
"P006165",0.55111873,0.38562644
"P002303",0.5905971,0.6781057
"P004772",0.8130216,0.6430309
"P000273",0.6523929,0.64539814
"P006602",0.63181394,0.7605355
"P002464",0.3067276,0.52583975
"P004015",0.3227899,0.42396504
"P004773",0.8078634,0.6451419
"P002302",0.6370913,0.7163948
"P006164",0.36570555,0.7761156
"P008149",0.25156432,0.6298449
"P000515",0.29199168,0.50676423
"P006170",0.31254476,0.28985238
"P000501",0.4263007,0.4991602
"P003008",0.37122875,0.79955924
"P004767",0.8105161,0.64985406
"P005479",0.08423134,0.3937678
"P002316",0.66259736,0.39599282
"P004001",0.62435377,0.7170137
"P000267",0.4246195,0.7806524
"P007508",0.6614342,0.710911
"P006616",0.09850914,0.4439281
"P001179",0.44341734,0.37044483
"P002458",0.694242,0.53829205
"P004029",0.19846871,0.32246804
"P007520",0.5874962,0.78956795
"P001151",0.55936664,0.762251
"P001637",0.496027,0.5009303
"P006158",0.644504,0.7993198
"P007246",0.6282731,0.6028894
"P000529",0.28062466,0.24530442
"P005451",0.6214181,0.636472
"P005445",0.52154267,0.65952146
"P008161",0.11017726,0.40275943
"P007252",0.38223547,0.32622242
"P007534",0.06997271,0.5351967
"P001145",0.3728204,0.17453596
"P003961",0.060389474,0.515141
"P001810",0.4958333,0.43032932
"P001804",0.50096977,0.36571953
"P003975",0.15864983,0.31441647
"P001192",0.35205248,0.38492775
"P005492",0.3245168,0.6244827
"P007285",0.7375262,0.3468957
"P001838",0.5827842,0.49933857
"P007291",0.624063,0.74808925
"P001186",0.24141735,0.4261903
"P000298",0.36078623,0.55137414
"P006831",0.61492985,0.48111945
"P000717",0.09032108,0.2735906
"P006366",0.37210754,0.6490217
"P001409",0.23652163,0.6915617
"P004571",0.328078,0.34181312
"P004217",0.63628143,0.69166005
"P002666",0.68562716,0.31639764
"P006400",0.5856014,0.18176246
"P000071",0.18339734,0.66041255
"P006414",0.3312122,0.7341266
"P000065",0.19223894,0.6593493
"P004203",0.072792545,0.4472615
"P002672",0.15642796,0.20880866
"P002114",0.29317394,0.24464665
"P004565",0.39134166,0.30375728
"P000703",0.8256771,0.48480758
"P006372",0.60871166,0.5113192
"P005653",0.6632851,0.73406905
"P003222",0.19498338,0.26081812
"P001353",0.6161183,0.7092564
"P007722",0.4647016,0.47515488
"P003544",0.59196347,0.66160816
"P002882",0.25304458,0.33845916
"P002896",0.27751708,0.41624945
"P005121",0.34874737,0.7445701
"P001347",0.73114,0.62552416
"P006428",0.3496442,0.68012744
"P007736",0.25319237,0.39501417
"P000059",0.31012985,0.3601772
"P007050",0.6521873,0.43990952
"P001421",0.79706854,0.52703303
"P002128",0.6790794,0.6492917
"P005647",0.65179014,0.8047325
"P004559",0.6517303,0.4485082
"P003236",0.26518485,0.434238
"P005874",0.46503994,0.18508485
"P007905",0.7864544,0.5862993
"P002869",0.6929487,0.63835895
"P007911",0.46975783,0.66318524
"P000918",0.8005331,0.4420261
"P005860",0.6558183,0.4515059
"P000930",0.83651626,0.4651874
"P005690",0.721592,0.69787556
"P002699",0.36535972,0.51482385
"P002841",0.6328222,0.31438375
"P007939",0.6900287,0.4472145
"P001390",0.37102914,0.39196172
"P001384",0.63180184,0.6474023
"P002855",0.21540435,0.66589755
"P005684",0.3107037,0.27522597
"P000924",0.82599574,0.45333254
"P006212",0.46356773,0.7799943
"P000663",0.50871867,0.25861108
"P004405",0.289584,0.15662381
"P002074",0.05364984,0.39664164
"P002712",0.11243116,0.48975024
"P004363",0.4427236,0.7954453
"P000105",0.45657098,0.42451409
"P006574",0.39791742,0.82754874
"P000111",0.19036172,0.6304252
"P006560",0.42295238,0.7250032
"P002706",0.47587973,0.28713378
"P004377",0.5735561,0.76731706
"P003418",0.25840366,0.19573693
"P004411",0.41851798,0.4382947
"P002060",0.6069584,0.6847479
"P001569",0.55840886,0.59429616
"P003356",0.5406076,0.4003076
"P004439",0.22502944,0.4104859
"P005727",0.59768724,0.3906684
"P002048",0.6488985,0.31514567
"P001541",0.33062395,0.36077115
"P000887",0.15056898,0.47243664
"P007130",0.35999614,0.26548395
"P008203",0.5044911,0.44672725
"P000139",0.46105665,0.63619405
"P007656",0.059451483,0.4680356
"P006548",0.11670885,0.62834764
"P001227",0.2208644,0.32086575
"P003430",0.45212433,0.18255988
"P005055",0.3507704,0.6902365
"P003424",0.25525245,0.20505853
"P001233",0.4396965,0.31250542
"P001555",0.31394464,0.62884474
"P000893",0.38332435,0.77929246
"P007124",0.39501533,0.17687866
"P008217",0.27839425,0.3496229
"P003342",0.23074833,0.23346229
"P005733",0.59502894,0.39493507
"P005900",0.519789,0.80315405
"P007871",0.43645203,0.8318959
"P007865",0.46415436,0.46619985
"P001582",0.60848165,0.7755362
"P000844",0.2693383,0.13648736
"P003395",0.60517627,0.39680767
"P002935",0.43421024,0.42394033
"P007695",0.060870685,0.47805336
"P007859",0.22922738,0.3613527
"P007681",0.24494962,0.16535349
"P004388",0.6984467,0.735105
"P005096",0.42089772,0.4711718
"P003381",0.49575913,0.6694428
"P005928",0.43827808,0.1107391
"P000688",0.33132026,0.44814533
"P001596",0.3020287,0.7022518
"P000850",0.39432466,0.409335
"P001019",0.353807,0.7015439
"P006776",0.26169467,0.37815902
"P007468",0.18092965,0.57337624
"P000307",0.29579788,0.42639637
"P002510",0.30782533,0.26487154
"P002276",0.18971044,0.3103776
"P005519",0.4197032,0.6579189
"P004607",0.47091755,0.055727277
"P000461",0.40047306,0.39991572
"P006010",0.34737357,0.22353396
"P000475",0.71365833,0.6690459
"P006004",0.51030636,0.5896773
"P002262",0.1971881,0.32935593
"P004613",0.5313548,0.40450534
"P004175",0.59451044,0.7500343
"P002504",0.17351119,0.22477184
"P006762",0.6347895,0.6093979
"P000313",0.328126,0.38366097
"P005243",0.6125095,0.20648848
"P001025",0.40348276,0.31402692
"P006992",0.24067268,0.30003685
"P008001",0.16762878,0.38414246
"P007332",0.4722068,0.60658926
"P001743",0.5903315,0.7108371
"P003140",0.27515107,0.562786
